Name,ID,latitude,longitude
Christ Community Church ,a145a74f5dc840b682c522ce34e259e1.16,28.016363,-81.670389
Christ Community Church,dad53e2afdd543d1ab6bdf43c1f64675.16,28.478656,-81.507604
Christ Mosaic,89da15f856c5466f9061bdc393af312f.16,28.539157,-81.512273
Christ United Methodist Church,381c98504b34440c9914992983ca2cb8.16,28.828702,-81.883737
Christ Wesleyan Church,34adbe4dcee14c8ba840b37905233260.16,28.863432,-81.232449
Christ for All Nations Church,e486643c9f2242209c72e3f713d81360.16,28.466536,-81.401027
Christ is Love Mural ,ba78cd976c0e427b9b094391f3fae3d9.16,28.494855,-81.433285
Christian Alliance Church,d65fa4754d8044639b8e477c33c232bd.16,28.809341,-81.886929
Christian Life Center,6eed3b697c4c4467adaee8fe9c0fa72d.16,28.615112,-81.246187
Christian and Missionary Alliance,2826927b5a114f919078970e48443cd2.16,28.575878,-81.751823
Christmas Post Office,45afb6bdf52245ccbeccdcfe973ac2e0.16,28.560677,-81.022303
Chuck Lennon Park Athletic Complex,7f19099d81084353b588282b40e5c029.16,29.123576,-81.363863
Chuluota Community Church,131a0063cca84f91be6760d1a7e9342b.16,28.643008,-81.129325
Church Of Christ,7f7e1bebc02f4c0abe93611eaf62ab2a.16,28.304744,-81.413622
Church Pilar And Cross,469990a9d4564c289c111702d522cb62.16,28.315671,-81.463709
Church of Christ of Midtown,77a698d4a3f044fbbd74faff7546e738.16,28.516853,-81.425838
Church of Christ of West Orange,19e0481c02fe4139a8b0ff43544b9629.16,28.547027,-81.583657
Church of Christ,3522ca0bde4549c7aa5da940a4694b95.16,28.673413,-81.374249
Church of God 7th Day,4c7214193afc4a5f802e02c20a18dd7d.16,28.984514,-81.231942
Church of God of Prophecy,d5b1da8f15e842fdb75cc65bd769d1c0.16,28.66307,-81.20815
Church of the Great Commission,2b3fd9ff239b41a0b0b4a436c807b504.16,28.561715,-81.292054
Church of the Nazarene,28e06eeba0014d4aa58a02d7c7d8d4bd.16,29.028324,-81.286087
Church of the Sower,68e6b38fbf1a4ca088743072a45c6fb5.16,28.463137,-81.296149
CiCi's Fountain,0c0f78b54c6c4a09807365b5f7c5cda8.16,28.385495,-81.501819
Cilantrillo Cafe & Restaurant,403eff3e0fbb4b5598a952079f49d377.16,28.304199,-81.440385
Cinderella Castle,6bc3ce7f2d9e45f4b552cc44f4f796e8.16,28.419342,-81.581201
Citrus Bowl Varsity Club,86ff8ce479074603a9140317c6ea655e.16,28.537568,-81.402725
Citrus Ridge Community Center,ee7bece9de564917a58600e912f2cd9c.16,28.340919,-81.659563
Citrus Tower,a60f27b91b1342f28a43c6c2828e9913.11,28.563859,-81.743179
City Art Mural,0447071395374f91a3a2e2a9d577fb88.16,28.63335,-81.321215
City Clock,62b537b0c17c431e9a097386ae733476.16,28.091797,-81.729804
City Fire Grill,51a77d3b6252471fbfc6f195afbbea53.16,28.844523,-82.021378
City Street Market Clock Tower,2bc42b4421954383b40c50347782dc69.16,28.491491,-81.414322
City of Apopka Amphitheater,62e546c029ab435bbda069d01bacd1d1.16,28.735709,-81.544773
City of Belle Isle Clock,a4ee8bab579f40058f3849569a2f64c8.16,28.46195,-81.360999
City of DeBary First Baptist Church,83aec46062fe4f3e8a77cac3ba37d695.16,28.886825,-81.31308
City of Debary Gateway Park,3e42c46af34d4ecbb18daf070fe1f6d3.16,28.910603,-81.303581
Civic Center Water Burst,ef8db85be98d4b85b27f7e7e4b7586a6.16,28.292804,-81.402599
Claddagh Cottage - Irish Pub,3b0cf2fd9d1345f8bb2506b1db99c73c.16,28.523969,-81.331924
Clarence Bishop Baseball Field,64f83da980844beb9d0ff1e70f34fffd.16,28.552328,-81.756405
Cleo's Sphinx 2,fb9cfd3853c54346845cfa8a748fd4b9.16,28.525625,-81.397347
Clermont Bowling Center,44698b81b1c54b3c8ca6c9806e62fe62.16,28.550736,-81.770651
Clermont Community Center Metal Art Sculpture ,0d67bd7ce8ec4943ba4c4e5f26464b86.16,28.512005,-81.727533
Clermont Fire Department Memorial,a0cd7e77c4e348c5b580a59bb3e13c47.16,28.551089,-81.762483
Clermont Waterfront Park,133e86d6550e47e0a071984a5e208731.16,28.561771,-81.7582
Cloak and Blaster,d8dba0dc7f2343dd977f7448135d122f.16,28.549029,-81.194157
Clock Tower,a9a092d33d45420896265fad697d31c0.11,28.480773,-81.331097
Clothing and Shoes Dropbox,0a67c40368004e2a959e15e065e4d36a.16,28.545339,-81.680522
Club House at Summer Lake,c76eb312918b48448024d6faf502f15c.16,28.451868,-81.613655
Coach Ray's Playground at Silver Lake Community Church,c4510a3d23494e248b4488a5e611b918.16,28.845865,-81.787889
Coastline Park,353ec7eaedbd484ea861ffbfd3f24410.16,28.804382,-81.276309
Coffee Shop,2db9b699a5a54ed4a474e697ef53e3e8.16,28.520564,-81.465206
Colby Memorial Temple,90b33c4531cd4dc7935cebbf8a34b457.16,28.965,-81.236672
Colby State Park,31574e66b46149d0be6a64866901d4e1.16,28.965229,-81.234314
Colby's Healing Spring,2bbc74ce63064283a24c538d777ebfd6.16,28.967119,-81.234239
College Park Baptist Church,4c626118fde1451ab605e665221fb994.16,28.5693,-81.389564
College Park Dog Mural,fb11ba8af80d4eafba431444c1985a7d.16,28.572142,-81.389889
College Park Presbyterian Church,2cd8215b5a1c42e09749d6723dabdab7.16,28.581544,-81.377087
College Park Sign,bde89bfbc5ab4141a31f3a8f269e4b67.16,28.571451,-81.376406
College Park United Methodist Church,a280fdd9d6d149c4aa6d294c809684f8.16,28.571007,-81.389213
Colonial Dames Stone,52ca12d3f8e14b209b90aa4a58c848d2.16,28.577872,-81.3233
Colonial Grand Heathrow Playground,aa01ba55c20648a589d6fe167448d525.16,28.773774,-81.365236
Colonial Grand at Randal Lakes Fountain 6,c057a8be24ef4d3eb2bd606783d11da4.16,28.432296,-81.234993
Colonial Medical Supply Mural,96ce1b56773e48008fad833c9b19ee62.16,28.530739,-81.376396
Colonial Town Park Pillar 1,f4f8f557127a4aa5b30cae70ee5e5859.16,28.789127,-81.353499
Colonialtown Square Park,4c9044044a1b49daad75eb91c1bce857.16,28.55612,-81.360433
Columbia,704b1bd98abd49d09ce43d43335d84d6.16,28.684154,-81.508834
Comet Hanging Statue,33cc67c1f79745068b87bdf7a0fb3681.16,28.555586,-81.515875
Comic Connection,96d7283d82024e25b8226ae1f23b5dd8.16,28.407449,-81.447856
Community Basketball  Court,adf542bff7e8456ea801df2079808cce.16,28.327545,-81.665757
Community Food Center,9207c0031a164bfeb7b189f34f3ab519.16,28.512349,-81.379947
Community Garden,aa4574bb25ce460686132238e5f1fab1.16,28.673688,-81.212734
Community Holy Temple,d8467087ad5f4919b3789f8cc62d5c42.16,28.663791,-81.511569
Community Pride Mural,bba8258e01af413ea43c50bacc51471a.16,28.59638,-81.357509
Community UMC,19a617e3214d4c38ab04d8dd74fbb037.16,28.861343,-81.911537
Compass Rose Tile Mural,9933a5948a3140b08f55e7bec5e862fc.16,28.558358,-81.515667
Con Tech Construction,7bedd13fc8be4609a2a396eed7fa4210.16,28.563147,-81.595547
Conch Flats General Store,254bb815e2a84e94b436c7c156affef3.16,28.375268,-81.533372
Concord Street Church Of Christ,95ae34bbdfea46b9bf6fe06701c15e69.16,28.550805,-81.369517
Conductor Gazebo,7f892aabb75e4f34bcf2465859cb5332.16,28.806952,-81.289038
Congregation Beth Shalom,1e49122dcef841f2a819a60d1f52bb89.16,28.815126,-81.885535
Congregation Ohev Shalom,2463c75ea8464e45ac4758d1b0a205e1.16,28.63391,-81.371907
Conrad Park,54487e89963e4da4a6656a154e5d26bd.16,29.020194,-81.303084
Conroy Shopping Center Fountain,03cdf9acd5e84e2c992f7c6683e074c4.16,28.493983,-81.507832
Consolidated Arcade,8446caa8929243f2a29952ee48c3e7e7.12,28.107579,-81.626529
Conway Cafe,5bae534740484ed4acd6845898bb929b.16,28.480188,-81.327242
Conway Cemetary,be6f910b7e9b42ffa620fb7909fd384f.16,28.502342,-81.329246
Conway United Methodist Church ,c5087348296449718d4d4ac9329c1afa.16,28.501445,-81.33039
Cooking In The Out Doors Mural,6cf0c58f7b904608b89f14e51877ed0b.16,28.515637,-81.458445
CoolStuff Games,fdf69eba6ffc487eab51cf1dfc95a480.16,28.647947,-81.352231
Cooper Memorial Library Sign,06d63373f34d497a86f703424c0f2a27.16,28.55339,-81.710255
Cornerstone Baptist Church,3e1416ade813448d8e7f193b6608f242.16,28.649037,-81.134437
Cornerstone,50b219d44e06448abe67e545303b10a2.16,28.478082,-81.584298
Coronado Springs Map,a192de3eec284cedbe3bc23c6746f8f6.16,28.365793,-81.574378
Country Walk Reserve Obelisk 1,a60334d799f84bee993aade355dd55fb.16,28.526322,-81.232767
Couple Walking Dog Statue,660e7ff34e70494c90de0f761749b872.16,28.291517,-81.411021
Courtyard Marriott Fountain,29288b1af1fd4ebda8e20151cc4509e1.16,28.386137,-81.502177
Covenant Builders Ministries,f49cb0e4aaba43fc970ad6100ee4f9c6.16,28.553115,-81.394207
Covered Bridge Mural,2a43a2cac732465a875d67f8c3cdc0b9.16,28.915169,-81.922225
Cow Art,68682c35abc5454db68fc9266c395e2d.16,28.580589,-81.421663
Crabby Bill's,ee58536c297b419381cee4607918666c.16,28.258439,-81.281082
Crain's view lodge Metal Bird Sculptures ,f359f737e2b04b9799cf80cfa5fe12fb.16,28.5426,-81.727526
Crealde Archway,cebc336034ba466fa82f155bb44f9931.16,28.603413,-81.32182
Crockett's Tavern,25fe3072102843a4b0c5f7783f951a17.16,28.411882,-81.561723
Cross At Zion Of New Life,4fed2809269b4208afcb6f96091ef734.16,28.518528,-81.623292
Cross in the Stump,ae08f88f819d4b089825b2746627dfb8.16,28.308048,-81.400074
Crosspointe Church - Lake Nona,f98f583615b2484d8da9d6707fa611bd.16,28.401819,-81.209359
Crossroads of the World,1e27d262559246e39540ba9cec0d6c1e.11,28.358109,-81.559019
Cuban Fountain ,43bdb3bf4d894b3db44f925c40dd7295.16,28.60579,-81.404303
Curious George Goes to Town,5dca7ca717e34fb2a523062255387d6d.16,28.478792,-81.466252
Cut Off the Chains of Hate,9a256a2d489a468d9b3a9a858a2f47ab.16,28.805392,-81.875931
Cycle of Life Statue,2b42c601f5cc400a9202c13bded7b64b.16,28.53158,-81.374884
Cyclorama,b8f0faaaf79a4301b20528bcc3f76afb.11,28.602412,-81.204151
Cypress Spring Gazebo,4e62269ed4d04f67aca37520537239f8.16,28.515929,-81.233691
Dancing Irishman Mural,03008f6c9adb40c5b46478411e24a13c.16,28.821818,-81.882735
Daniels Commerce Center Watch Tower,e2ea73f53666468292a38d15b7cdede1.16,28.543186,-81.583758
Dartmouth Park,100fb6bc145f46c6825bf5327f7ef1ae.16,28.567627,-81.391411
Daughters of American Revolution Honorarium,387a5c5d14f74aa1bd8ab1570e4be26e.16,28.916713,-81.216946
Davenport Water Tower,48f4b3d904624d4b9473ed51767c4aa1.16,28.161047,-81.605264
David Bowie Wall Art,802a24971b414b9fa862eab00ffde2c8.16,28.692354,-81.346424
Dawat Indian Halal Cuisine,59403a448e4a478dad320f2ab18ff134.16,28.569859,-81.229915
Days Inn Forecastle,9c01f46c2f9e4f5887fcadf09436da2c.16,28.462083,-81.460625
Daytona State College,976226902ca943c8ade7c8fbecfe9e73.16,28.928151,-81.22141
Dear Mija Memorial Bench,d41487b380c94d96b1ca13022e02fdc4.16,28.81146,-81.645453
Debt Free Tile,cad000b6ac0c409b99f763858a2d839f.16,28.587713,-81.375033
Dedication Fountain ,bc0a6b5832014b18a0ec6921b33a314e.16,28.619421,-81.255224
Dedication Plaque William & Lydia Hicks,c45da652f0e7437b8acb0291ede69eea.16,28.49166,-81.379922
Deerfield Fountain,e13431d50cc7483db1fe8c5463948d4c.16,28.378398,-81.416697
Deland Municipal Airport,f58da0c39cfd43f0b0318b7df3715d8d.16,29.057735,-81.286202
Deland Naval Air Station - Historic Site,0c924777101e4a968bbe075367b31a46.16,29.057246,-81.277209
Deland Naval Air Station Museum,0e9189dd886241449fe68a31a323fd99.16,29.060843,-81.284505
Delaney Park,d0dec15f68154104832f125f75ab58db.16,28.528559,-81.370729
Deliverance Church,43fcf18797b2425aa49ffad24a27a09f.16,28.606423,-81.409453
Delmonico's Fountain,4b11bf72036f476a93d272fac0209b78.16,28.420351,-81.46056
Deltona Christian Church,d3b01ab1d9d14eb8804b4895466697a3.16,28.894428,-81.249909
Deltona Festival Area Marina,047412a30c0b46d386d28ef0aff232c3.16,28.872696,-81.168937
Deltona Golf Course,14dc6ddc32584422b18e4e20c5f360bc.16,28.924355,-81.244268
Deltona Post Office,73f5f8b7cf194dee80753802cc665c1a.12,28.888846,-81.276563
Demetree Park,ad37c07612144f2c8757c9f65055c1c2.16,28.531868,-81.318255
Denn John Play,cb71f4295a4143eeba81128eedb5cfc6.16,28.310088,-81.37988
Department of Corrections Kissimmee Work Release Center Gazebo 3,940ed61c5ee94ceaa08d0f61e844a101.16,28.334882,-81.39008
Department of Juvenile Justice Gazebo,eb30ae3f21294feabe4f14aba0fd1d32.16,28.572967,-81.485699
Department of Transportation,a9666e06ae7a4f968bdaa5f7cb5573b2.16,29.016323,-81.302895
Derby World Championships,4408875bbb4d4995a432330e9597196c.16,28.796092,-81.327852
Devonwood Gazebo,66541760f5b7482c999289266c426c24.16,28.55243,-81.280288
Dew Drop Park,0457d5b205e94fc4ae2f19f761b92391.16,28.660691,-81.308152
Dickinson Park Fountain A,92422fb89c3c4ed996efa44b2ea977d2.16,28.948506,-81.298361
Digging Statue,1fdba6af41554ff28d9e3a414e14c404.16,28.524972,-81.35179
Dinky Dock,fe8421f858f942feae0d92b7daba1fe8.16,28.594101,-81.344659
Dinosaur Sighting,4b83dd19dc2546a3a346f1f46dd54bc2.16,28.309475,-81.391573
Discovery Church,8211fe8ab0b44aeba593d670c4c4fa09.16,28.495696,-81.375508
Disney Celebration Campus,0d3a54c381ed44b4a0b871555726fb8d.11,28.329594,-81.533559
Disney Gift Outlet,273c66b69a9d4d2e8cebbb76ccfdd455.16,28.333416,-81.482672
Disney Quest,caaa356d49de4c88b69913e79c514e2f.11,28.370491,-81.521935
Disney University,24f14bab36904cdc93e146082c3d78e3.16,28.42782,-81.578316
Disney Vacation Club Lifeguard Tower,8c34b747945c415fba3e0c439a65b998.11,28.370007,-81.5347
Disney's Animal Kingdom Entrance Sign,3fa05cfab8934dc49e0b7752ad63f9d5.16,28.353848,-81.590258
Disney's Animal Kingdom Lodge: Kidani,4534a2582e46448998c11eaa84367652.16,28.354397,-81.605994
Disney's Boardwalk Sign,9ff12e1fd39d4f519b45b6cc174c61f8.16,28.36753,-81.558519
Dog House,4e24218b7f1d4e54809cb29ed2dcd7eb.16,28.47503,-81.369241
Dog In Flowers,23b66d3c612a4d58b95e0742d1a8bc38.16,28.571123,-81.383889
Dog Statue,18c4e878f83f4899aa99e9ccdfd3ee9a.16,28.536287,-81.36264
Doggy Power Box Mural,795cbd4b18a942988e348d1ccd44e5cd.16,28.552845,-81.360234
Dogny,73e7dbd39f794f46a902a66ec0ca126a.16,28.557783,-81.37055
Dogs Playing Mural,74fac8f806d2461c9d8d85ac316b5664.16,28.554914,-81.333226
Dolphin Fountain,493e7b56b82842fe928a5ec238802cb9.16,28.342191,-81.526995
Dolphin Isla Floor Mural,af4ecb3aee554f219c38952666e135da.16,28.346438,-81.66737
Dolphin Resort Dolphins,a15e351b0ff54806b20329738d13d3c9.16,28.367155,-81.560535
Dolphins Sculpture,12ad372c87404991af890d776186bff7.16,29.029031,-81.302895
Donation Center For Goodwill,9d22688649f942dca447379c7d625b05.16,28.455882,-81.398139
Donny Brook Park.,91c2364e20c742d380b1d3521dd432bf.16,28.566941,-81.262643
Door of Light Church,b8e1ed0774654cf5bfa598be00cd259c.16,28.676396,-81.20157
Dora the Explorer,988d36ff29f4405496a0235a2633fd73.16,28.356661,-81.510984
Double Tree Double Fountain,3985254cc1ee4422a50a9343f4f50347.16,28.418704,-81.463159
Doug and Lil's Potato Patch,2e7319c1d3da4e2097acf3257120e573.16,29.018072,-81.303011
Downey Park Splash Pad,abd68725ddcc4e798fb73a8489c2e6f9.16,28.567532,-81.243145
Downey Park,1a055eecae0743ec9c9d5be5ac20f28a.16,28.568803,-81.244601
Dr Phillips Performing Arts Center,658d03203d5b44cca05da2c87d4ed5af.16,28.537328,-81.377806
Dr Phillips Stone Arch South,d700c0f0e7e647fc86a60579a4021c7f.16,28.450244,-81.488014
Dr. Bradford Memorial Park,36023f8a0c3f47c4a871faa4927f98f6.11,28.572915,-81.589123
Dr. James R. Smith Park,4feaafd2d28e4ce295e3927ea661d7bb.16,28.520372,-81.425907
Dr. Philips Hospital Gazebo ,4f17c1ee050040608b987ae415c07375.16,28.428995,-81.476616
Dr. Phillips YMCA,761b2a075a774e7abc91e873b5bcaf9e.16,28.460246,-81.492698
Dr. Sun Yat-sen Statue ,715d59371ba24592bf81019ff3992a2e.16,28.551802,-81.450202
Dr. Sylvester Hankins Park,9d9cba6159974af79da33437e90fa45d.16,28.526757,-81.41981
Dragon Pergola 13,88c5749581494ea298e0e0cc1cf28e14.16,28.555539,-81.364328
Dragon of Kissimmee,8353c39ae0a1400c9605e9a2004899cc.16,28.292462,-81.404294
Dreamy Getaway,73e89c12273c45adb5c1b8eb91e3b5b7.16,28.406993,-81.202119
Drewtina Plaza,74f0863889d04fdaaf263bd7e223d0d0.16,28.460715,-81.437042
Dubsdread Golf Restaurant Tap Room,1088e44c7e7c4633a5ee82edad4f00e4.16,28.58217,-81.387477
Duck Family Statue,12d97b776d0e497799ffa54cb9f4e362.16,28.695489,-81.358721
Duck Fountain,ab0e9abb33c84c8791484da0decef262.16,28.521396,-81.288269
Dueling Dragons Mural,43d58518f7674c058dc9c0242e15caca.16,28.472451,-81.383132
Dundee Community Center,ade9e742d3bf4553a90237989d8a8fe4.16,28.022479,-81.612592
Dundee Post Office,cbff3322ca994782aeffd631594006d3.12,28.021326,-81.62319
Dundee Water Tower,4c2b6865da3d4c5e9c34d3b8dabc7335.16,28.021774,-81.615982
ES Fountain,5308fd416b1a4cec9ebe631e95ed556f.16,28.460452,-81.305584
ESPN Welcome center,ab16bf9ad5d448c79193ccf5b4c2d5c5.16,28.337862,-81.556778
Eagle Creek Fountain,2982f0e0c32d4d32a2b8709ddd5b8dd8.16,28.371964,-81.244301
Eagle Park,f7850cbe90344ad298058cbebfcd41c3.16,28.352933,-81.416645
Eagle Verse Mausoleum,8b1ddd15728644ca844eeb6a1b5cbe8e.16,29.041197,-81.313604
Eagle and Flag Mural,1b9434917c4848419f77171d5eea0923.16,28.336302,-81.591465
Eagle's Reserve Water Burst,b7814530178a427b9453c5ec0c3ce0b6.16,28.343923,-81.431677
Eagles Glen Water Fountain ,7e1d2ee31a1e4c48a3b0664eb31ed732.16,28.52125,-81.230482
Earl Brown Park Pavilion,ec18b42d372e444492923a2ac51a013f.16,29.015773,-81.300455
Earl Brown Park,5503fb6e860945088fb5aa50e8c41909.16,29.016295,-81.300818
East Park Sign,d25053c76c774543bbc77d17dc5c27b7.16,28.42224,-81.236298
East Park,038ecaee1749492fb5c7908459d9c70c.16,28.423008,-81.23357
East Park,e39d150123274a238976ef2a86f6e1f5.11,28.419115,-81.241246
East Wood Water Burst,a77b3e479c7346e6a85798c1ddb7f09d.16,28.524708,-81.192241
Eastbridge Fountain,2f24826782774a54b06390501b28fc4a.16,28.656471,-81.18477
Eastern Avenue Baptist Church,ce39060bb7bd47bcacddb926947c1f8a.16,28.249215,-81.267264
Eastmonte Park Wall of Honor,2944801242214f77b51e617ce66dc509.16,28.656579,-81.36011
Eastpoint Fellowship Church,db85dd562ab14bea97ef5d4912ebea47.16,28.563274,-81.160041
Eat More Ice Cream Soda Shop Mural,0220326bb2c8405ca8e8d35c2dea1849.16,28.574618,-81.389358
Ecological Burning at Wekiwa Springs State Park,79f99da099dd43d7820c5447ef29a5cb.16,28.710519,-81.470491
Ecological Habitat Restoration,470ea43584364f9e95352f0cbd37aec9.16,28.950346,-81.343103
Edgewater Mini Fountain 2,3d75c0d80dd04d02825f3b72a810e787.16,28.583514,-81.391069
Edgewood-Greenwood Cemetery,1168b0a6f66e4b8d97f6ff25787edec9.16,28.675009,-81.502191
El Shangai Pentecost Holiness Church ,f2aea0fa4c914a2c93be0c43ae2e35ef.16,28.852968,-81.677616
El Tabernaculo Pentecostal,99728e7ee1df42d590266c310acc66cd.16,28.570912,-81.288136
Elk Statue,68e5d11de0564687a80c5e6c0d0ff581.16,28.810254,-81.258297
Elk Statue,a6242665bde849b6ab1d8386b5c3a5ca.16,28.444916,-81.471255
Elsie Arrigo Memorial,2aaa81d6779a41c588953fa1beb84907.16,28.683526,-81.396471
Emerson Waterfall,f567ccc2ad0041b89713734e481ac322.16,28.633726,-81.397621
Emery Hamilton Sports Complex North,114a06fc2a8b4bb484e9869aabaef0a9.16,28.554681,-81.435618
Emery Hamilton Sports Complex,846017ff892e402796f2d1019a215997.16,28.552834,-81.432649
Emmanuel Baptist Church,d4607ec7c1d94bbca3917ad252e34719.16,28.816663,-81.848056
Emmanuel Episcopal Church,8f6e5f5c87104d129fe415cf84806498.16,28.566361,-81.345836
Emmanuel Seventh Day Adventist Church,286c09ab9db344d4a624c6760bef1dc4.16,29.020773,-81.311302
Emmaus Lutheran Church Memorial Garden,2490b1c3ae6e4ccd95725b21dd4bb9c4.16,28.916967,-81.301086
End of the Boardwalk at the Oakland Nature Preserve,937c0bd370b64528b50e9ad915efbb26.16,28.561308,-81.6405
Enlarged Atom Statue,b512e3e607bd4595a5cf7453be8d7afd.16,28.61302,-81.175871
Enterprise Evergreen Cemetery,08829a2c87a34447aff1fd8e20cc6ae0.16,28.881119,-81.276153
Entrance Del Webb,6f0dab739ebd49928ca52e484920d302.16,28.193488,-81.639509
Entrance Fountain at Bluegreen,8f13897ed8844a7cbbac3c7953f3d21f.16,28.387613,-81.477884
Entrance to Sanford,7ba20bf2d4a74b24a48cfbaa5805fcdd.16,28.811798,-81.272896
Epcot Commemoration,1bc709ee4a9b4b7abc8acd558dd04f2f.11,28.376472,-81.54941
Epiphany Lutheran Church ,60cacd6f77c8496c9ec9d0e58a23e11c.16,28.641182,-81.266849
Equestrian Center Dedication Sign,7077589972d54ffb9dd53fe5811fad4a.16,28.980388,-81.228471
Eustis Historical Museum and Preservation Society,af7fe4cf4ad948d4aca07e45826d1885.12,28.857952,-81.686004
Eustis Water Tower,c28f3b4922ee4c07ba1955f3cd08008a.16,28.829121,-81.690296
Everglades Trading Company,71097c70d8a049f4a77f27553349d73e.16,28.545327,-81.201721
Every Second Counts - Fredricka,8c6b708c75634e9abacf9e985490e89b.16,28.504778,-81.312293
Expedition Everest,b0f59002090948668e0e9a286de1e032.16,28.358172,-81.587147
F-4 Phantom,d2b390fbd9e747cc9eec5e46ccc6952e.16,28.539001,-81.341318
FREE TEAM PHONE SKIN,0026e3e1111e513b013dc14ed92de8ee,28.65631504,-81.20347484
FREE TEAM PHONE SKIN,064c61d428175866a3415b153dec3fa9,28.521275,-81.587923
FREE TEAM PHONE SKIN,2ce3a59b6e9c79b164ee0c5eb0452389,28.343672,-81.42926
FREE TEAM PHONE SKIN,7b70970c0ee41706fada8a2133d6aa8e,28.557038,-81.206018
FREE TEAM PHONE SKIN,a3aed54990cc0fc05dabed461b0ecf39,28.516059,-81.376132
FREE TEAM PHONE SKIN,ad8efaf772298b137eb1f0a39c991fe9,28.799983,-81.33436
FREE TEAM PHONE SKIN,b409bcb7656376ea420933b4c4ce07ec,28.44604622,-81.39424857
FREE TEAM PHONE SKIN,d8a0746318baa93d4cc3ac461e8f3cec,28.553672,-81.345509
FREE TEAM PHONE SKIN,f1beeb1009be8eeec0d187583bdeb3f2,28.666806,-81.377861
Fairvilla Guardian Statue I,8b76fac9a24243ba80f25b83602f3b97.16,28.566779,-81.402524
Fairways Country Club,21ed9931d8b44ab4af0f84d1a873058c.16,28.57228,-81.168696
Fairwinds Rock Feature,2eaf105faa91430d8490d27426d04307.16,28.512716,-81.155612
Faith Assembly Church Sign,deba08a925d740d9a1a2085b100b7a9f.16,28.510185,-81.254264
Faith Baptist Church,402cf6534ee24ae8b5ac5b59a0439712.16,28.278077,-81.362855
